"riskFactor.kcd","disease.kcd","RR","pValue","pFdr","riskFactor.eng","disease.eng","age"
"K73","R18",4.11555233362427,1.64914594183962e-281,4.45071506783678e-276,"Chronic hepatitis, NEC","Ascites",6
"A08","B08",6.70607588192328,0,0,"Viral and other specified intestinal infections","Other viral infections characterized by skin and mucous membrane lesions, NEC",NA
"A08","B01",7.26829577929041,0,0,"Viral and other specified intestinal infections","Varicella[chickenpox]",NA
"A08","L22",4.54317714944998,3.86510459188496e-217,1.04311442725791e-211,"Viral and other specified intestinal infections","Diaper [napkin] dermatitis",NA
"A08","G03",4.50145875729838,0,0,"Viral and other specified intestinal infections","Meningitis due to other and unspecified causes",NA
"A08","A87",5.45845963967585,6.06947769614286e-285,1.63803064063503e-279,"Viral and other specified intestinal infections","Viral meningitis",NA
"A08","B09",4.80131292220784,1.14019273187781e-234,3.07715214479184e-229,"Viral and other specified intestinal infections","Unspecified viral infection characterized by skin and mucous membrane lesions",NA
"A08","M92",4.59003068313477,0,0,"Viral and other specified intestinal infections","Other juvenile osteochondrosis",NA
"A08","K00",4.21944321290635,2.91416350348725e-125,7.86474446321139e-120,"Viral and other specified intestinal infections","Disorders of tooth development and eruption",NA
"N34","A54",5.17485103840905,0,0,"Urethritis and urethral syndrome","Gonococcal infection",11
"I20","I11",5.09073649388453,0,0,"Angina pectoris","Hypertensive heart disease",6
"I20","I63",4.69992900492361,0,0,"Angina pectoris","Cerebral infarction",NA
"I20","I25",6.27884113406009,0,0,"Angina pectoris","Chronic ischaemic heart disease",8
"I20","I50",5.77743488801723,0,0,"Angina pectoris","Heart failure",7
"I20","E10",4.16328368101105,0,0,"Angina pectoris","Type 1 diabetes mellitus",NA
"I20","I70",4.34424340931545,0,0,"Angina pectoris","Atherosclerosis",NA
"I20","I69",4.80414093948212,0,0,"Angina pectoris","Sequelae of cerebrovascular disease",NA
"I20","I48",5.33292516860597,0,0,"Angina pectoris","Atrial fibrillation and flutter",9
"I20","I21",5.75939659519654,0,0,"Angina pectoris","Acute myocardial infarction",7
"I20","M80",4.04717179934354,0,0,"Angina pectoris","Osteoporosis with pathological fracture",NA
"I20","Z96",4.03620480087284,0,0,"Angina pectoris","Presence of other functional implants",NA
"I20","G63",4.16081068766478,0,0,"Angina pectoris","Polyneuropathy in diseases classified elsewhere",6
"I20","I13",4.95655539753416,0,0,"Angina pectoris","Hypertensive heart and renal disease",NA
"I20","G81",4.23588654723397,0,0,"Angina pectoris","Hemiplegia",NA
"I20","I47",4.00439487915067,0,0,"Angina pectoris","Paroxysmal tachycardia",NA
"I20","I15",4.26153941024798,1.08960674050657e-292,2.94063067127912e-287,"Angina pectoris","Secondary hypertension",8
"I20","N18",5.86251165063496,0,0,"Angina pectoris","Chronic kidney disease",7
"I20","I12",5.31382101813347,0,0,"Angina pectoris","Hypertensive renal disease",NA
"I20","I74",6.07911067467099,0,0,"Angina pectoris","Arterial embolism and thrombosis",9
"I20","D63",4.12697275307977,5.09636469050227e-260,1.37540690267275e-254,"Angina pectoris","Anaemia in chronic diseases classified elsewhere",NA
"I20","N08",4.17972794982323,7.11309420272918e-305,1.91968186343255e-299,"Angina pectoris","Glomerular disorders in diseases classified elsewhere",NA
"I20","I24",5.27503763511711,0,0,"Angina pectoris","Other acute ischaemic heart diseases",8
"I20","H27",4.43287852436966,2.91732122439231e-196,7.87326652038997e-191,"Angina pectoris","Other disorders of lens",NA
"I20","G20",5.25087070650743,0,0,"Angina pectoris","Parkinson’s disease",NA
"I20","N17",4.37957963339409,0,0,"Angina pectoris","Acute renal failure",NA
"I20","L89",4.84957969103922,0,0,"Angina pectoris","Decubitus ulcer and pressure area",NA
"I20","I64",5.25327126753016,0,0,"Angina pectoris","Stroke, not specified as haemorrhage or infarction",9
"M19","M80",5.29058739728767,0,0,"Other arthrosis","Osteoporosis with pathological fracture",NA
"M19","Z96",4.27631028652593,0,0,"Other arthrosis","Presence of other functional implants",NA
"M19","S72",4.11604221126895,5.77964149456614e-293,1.55980964655351e-287,"Other arthrosis","Fracture of femur",NA
"M19","G20",4.16359224251604,1.28814833559771e-207,3.47645472811111e-202,"Other arthrosis","Parkinson’s disease",NA
"M19","M49",4.28958946318448,0,0,"Other arthrosis","Spondylopathies in diseases classified elsewhere",NA
"E14","H25",4.17929553063054,0,0,"Unspecified diabetes mellitus","Senile cataract",7
"E14","I11",4.13552341203609,0,0,"Unspecified diabetes mellitus","Hypertensive heart disease",7
"E14","I63",4.46036413141159,0,0,"Unspecified diabetes mellitus","Cerebral infarction",NA
"E14","I25",4.54972162068342,0,0,"Unspecified diabetes mellitus","Chronic ischaemic heart disease",6
"E14","I50",4.24888324318428,0,0,"Unspecified diabetes mellitus","Heart failure",NA
"E14","H26",4.00412054054127,0,0,"Unspecified diabetes mellitus","Other cataract",7
"E14","H36",7.96544390283296,0,0,"Unspecified diabetes mellitus","Retinal disorders in diseases classified elsewhere",10
"E14","E10",10.1638555951205,0,0,"Unspecified diabetes mellitus","Type 1 diabetes mellitus",12
"E14","I70",4.45097970393987,0,0,"Unspecified diabetes mellitus","Atherosclerosis",7
"E14","I69",4.96327541896948,0,0,"Unspecified diabetes mellitus","Sequelae of cerebrovascular disease",NA
"E14","I21",4.46535889660724,0,0,"Unspecified diabetes mellitus","Acute myocardial infarction",NA
"E14","Z96",4.44289545247714,0,0,"Unspecified diabetes mellitus","Presence of other functional implants",NA
"E14","G63",8.50137674054145,0,0,"Unspecified diabetes mellitus","Polyneuropathy in diseases classified elsewhere",11
"E14","I13",4.50123454044957,0,0,"Unspecified diabetes mellitus","Hypertensive heart and renal disease",8
"E14","R81",4.52530068600256,0,0,"Unspecified diabetes mellitus","Glycosuria",7
"E14","G81",4.78079358345245,0,0,"Unspecified diabetes mellitus","Hemiplegia",NA
"E14","E13",8.43071085932741,0,0,"Unspecified diabetes mellitus","Other specified diabetes mellitus",10
"E14","I15",4.27700344498095,2.22650152629715e-290,6.00888231917075e-285,"Unspecified diabetes mellitus","Secondary hypertension",NA
"E14","A41",4.69017609073643,0,0,"Unspecified diabetes mellitus","Other sepsis",8
"E14","N18",7.33675474759895,0,0,"Unspecified diabetes mellitus","Chronic kidney disease",11
"E14","I12",5.34331668297788,0,0,"Unspecified diabetes mellitus","Hypertensive renal disease",8
"E14","I74",5.01129873198284,0,0,"Unspecified diabetes mellitus","Arterial embolism and thrombosis",7
"E14","D63",5.02476966449621,0,0,"Unspecified diabetes mellitus","Anaemia in chronic diseases classified elsewhere",7
"E14","N08",7.88649209677085,0,0,"Unspecified diabetes mellitus","Glomerular disorders in diseases classified elsewhere",12
"E14","R18",4.11571021172666,3.12287167250225e-241,8.42800606974906e-236,"Unspecified diabetes mellitus","Ascites",NA
"E14","H27",4.47896032218533,1.25564193330728e-196,3.38872644960969e-191,"Unspecified diabetes mellitus","Other disorders of lens",NA
"E14","S72",4.64191702308708,0,0,"Unspecified diabetes mellitus","Fracture of femur",NA
"E14","H34",4.35476165380141,7.7957022571477e-265,2.10390412515902e-259,"Unspecified diabetes mellitus","Retinal vascular occlusions",8
"E14","G20",5.4537917257582,0,0,"Unspecified diabetes mellitus","Parkinson’s disease",NA
"E14","E12",9.18682053416119,2.19768846405975e-251,5.93112162680445e-246,"Unspecified diabetes mellitus","Malnutrition-related diabetes mellitus",14
"E14","N17",4.88489246867962,0,0,"Unspecified diabetes mellitus","Acute renal failure",7
"E14","L89",5.91767483492737,0,0,"Unspecified diabetes mellitus","Decubitus ulcer and pressure area",8
"E14","I64",5.18475709491359,0,0,"Unspecified diabetes mellitus","Stroke, not specified as haemorrhage or infarction",NA
"M15","H25",4.04033817740869,0,0,"Polyarthrosis","Senile cataract",NA
"M15","I50",4.16052569253119,0,0,"Polyarthrosis","Heart failure",NA
"M15","M16",4.06495431518508,0,0,"Polyarthrosis","Coxarthrosis [arthrosis of hip]",NA
"M15","I69",4.13440664158387,0,0,"Polyarthrosis","Sequelae of cerebrovascular disease",NA
"M15","M45",4.07531682718681,1.21612148075457e-263,3.28206865226043e-258,"Polyarthrosis","Ankylosing spondylitis",NA
"M15","M80",6.32213136296529,0,0,"Polyarthrosis","Osteoporosis with pathological fracture",NA
"M15","Z96",4.92103276067709,0,0,"Polyarthrosis","Presence of other functional implants",NA
"M15","H27",4.78160507162157,2.53516082794489e-225,6.84189204245767e-220,"Polyarthrosis","Other disorders of lens",NA
"M15","S72",4.72200365405526,0,0,"Polyarthrosis","Fracture of femur",NA
"M15","G20",5.03413614206038,7.04996629205473e-308,1.90264490289973e-302,"Polyarthrosis","Parkinson’s disease",NA
"M15","M00",4.02419552459862,5.16947676846046e-176,1.39513839027211e-170,"Polyarthrosis","Pyogenic arthritis",NA
"M15","L89",4.5861021653178,0,0,"Polyarthrosis","Decubitus ulcer and pressure area",NA
"M15","I64",4.09220043615147,5.97543440713106e-222,1.61265023779653e-216,"Polyarthrosis","Stroke, not specified as haemorrhage or infarction",NA
"M15","M49",4.46976400832056,0,0,"Polyarthrosis","Spondylopathies in diseases classified elsewhere",NA
"M06","M80",4.995213286013,0,0,"Other rheumatoid arthritis","Osteoporosis with pathological fracture",NA
"M06","M05",6.50882330109208,0,0,"Other rheumatoid arthritis","Seropositive rheumatoid arthritis",10
"M06","M00",4.3213448919032,3.4183180639317e-202,9.22535679093887e-197,"Other rheumatoid arthritis","Pyogenic arthritis",NA
"Z34","N72",4.02833518216642,0,0,"Supervision of normal pregnancy","Inflammatory disease of cervix uteri",NA
"Z34","N73",4.18128771341659,0,0,"Supervision of normal pregnancy","Other female pelvic inflammatory diseases",NA
"Z34","N71",4.15510849252066,0,0,"Supervision of normal pregnancy","Inflammatory disease of uterus, except cervix",NA
"Z34","N91",4.19507732924386,0,0,"Supervision of normal pregnancy","Absent, scanty and rare menstruation",NA
"Z34","Z30",4.74678917892826,0,0,"Supervision of normal pregnancy","Contraceptive management",4
"Z34","O80",8.9968622523928,0,0,"Supervision of normal pregnancy","Single spontaneous delivery",8
"Z34","O82",8.40226638414757,0,0,"Supervision of normal pregnancy","Single delivery by caesarean section",8
"Z34","N86",4.1416297905118,0,0,"Supervision of normal pregnancy","Erosion and ectropion of cervix uteri",NA
"Z34","Z39",7.97654618567316,0,0,"Supervision of normal pregnancy","Postpartum care and examination",8
"Z34","O99",7.05574314791445,0,0,"Supervision of normal pregnancy","Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",8
"Z34","O20",6.02078595314961,0,0,"Supervision of normal pregnancy","Haemorrhage in early pregnancy",8
"Z34","N97",4.09278211408914,0,0,"Supervision of normal pregnancy","Female infertility",NA
"Z34","Z32",5.33273952860497,0,0,"Supervision of normal pregnancy","Pregnancy examination and test",NA
"Z34","O86",9.16559328951565,0,0,"Supervision of normal pregnancy","Other puerperal infections",8
"Z34","N85",4.16550574478164,0,0,"Supervision of normal pregnancy","Other noninflammatory disorders of uterus, except cervix",NA
"Z34","N61",6.42940595512284,0,0,"Supervision of normal pregnancy","Inflammatory disorders of breast",4
"Z34","E22",4.634314113765,9.8044553994872e-226,2.6460264232136e-220,"Supervision of normal pregnancy","Hyperfunction of pituitary gland",NA
"Z34","O26",6.07108533795725,0,0,"Supervision of normal pregnancy","Maternal care for other conditions predominantly related to pregnancy",8
"Z34","O34",11.2180053550805,0,0,"Supervision of normal pregnancy","Maternal care for known or suspected abnormality of pelvic organs",8
"Z34","O42",5.9391595197669,0,0,"Supervision of normal pregnancy","Premature rupture of membranes",8
"Z34","P59",25.2870490059723,9.93994030711807e-180,2.68259109008503e-174,"Supervision of normal pregnancy","Neonatal jaundice from other and unspecified causes",8
"Z34","O21",5.33560128588326,0,0,"Supervision of normal pregnancy","Excessive vomiting in pregnancy",8
"Z34","O24",4.7670012330744,0,0,"Supervision of normal pregnancy","Diabetes mellitus in pregnancy",8
"Z34","O92",9.12329828200173,0,0,"Supervision of normal pregnancy","Other disorders of breast and lactation associated with childbirth",NA
"Z34","O23",4.97258138147867,0,0,"Supervision of normal pregnancy","Infections of genitourinary tract in pregnancy",NA
"F32","F34",4.74798510179046,0,0,"Depressive episode","Persistent mood [affective] disorders",9
"F32","F33",6.7266776000072,0,0,"Depressive episode","Recurrent depressive disorder",9
"F32","F20",6.25418611431029,0,0,"Depressive episode","Schizophrenia",5
"F32","G25",4.04359314663169,0,0,"Depressive episode","Other extrapyramidal and movement disorders",9
"F32","G20",5.44547642058298,0,0,"Depressive episode","Parkinson’s disease",NA
"F32","F31",6.30614612755779,0,0,"Depressive episode","Bipolar affective disorder",7
"L01","B08",4.78466949557619,0,0,"Impetigo","Other viral infections characterized by skin and mucous membrane lesions, NEC",NA
"L01","B01",5.46126381742187,0,0,"Impetigo","Varicella[chickenpox]",NA
"L01","A87",4.34653423437711,4.93779555904741e-150,1.33261226547572e-144,"Impetigo","Viral meningitis",NA
"L01","K00",4.82528866999869,3.87412401845923e-137,1.04554859010178e-131,"Impetigo","Disorders of tooth development and eruption",NA
"H25","M81",4.27073182575511,0,0,"Senile cataract","Osteoporosis without pathological fracture",NA
"H25","I11",4.76291463671851,0,0,"Senile cataract","Hypertensive heart disease",NA
"H25","J44",4.33313937475766,0,0,"Senile cataract","Other chronic obstructive pulmonary disease",NA
"H25","I63",6.00152997899742,0,0,"Senile cataract","Cerebral infarction",NA
"H25","I25",4.78488621393527,0,0,"Senile cataract","Chronic ischaemic heart disease",NA
"H25","I50",5.94980334695067,0,0,"Senile cataract","Heart failure",NA
"H25","H26",8.5527739792156,0,0,"Senile cataract","Other cataract",11
"H25","E10",4.86544521466272,0,0,"Senile cataract","Type 1 diabetes mellitus",10
"H25","G45",4.33458728723623,0,0,"Senile cataract","Transient cerebral ischaemic attacks and related syndromes",NA
"H25","I70",4.23384591504524,0,0,"Senile cataract","Atherosclerosis",NA
"H25","I69",6.06710314566243,0,0,"Senile cataract","Sequelae of cerebrovascular disease",NA
"H25","I48",4.8266977895242,0,0,"Senile cataract","Atrial fibrillation and flutter",NA
"H25","I67",4.24072917593377,0,0,"Senile cataract","Other cerebrovascular diseases",NA
"H25","I21",4.56500821306802,0,0,"Senile cataract","Acute myocardial infarction",NA
"H25","S32",5.05668893940946,0,0,"Senile cataract","Fracture of lumbar spine and pelvis",NA
"H25","M80",8.1878767563076,0,0,"Senile cataract","Osteoporosis with pathological fracture",NA
"H25","Z96",11.433427596377,0,0,"Senile cataract","Presence of other functional implants",10
"H25","G63",4.66949680967023,0,0,"Senile cataract","Polyneuropathy in diseases classified elsewhere",9
"H25","I13",4.61930633339001,0,0,"Senile cataract","Hypertensive heart and renal disease",NA
"H25","I51",4.18535560892593,0,0,"Senile cataract","Complications and ill-defined descriptions of heart disease",NA
"H25","G81",5.51143736216346,0,0,"Senile cataract","Hemiplegia",NA
"H25","E13",4.30420015592916,0,0,"Senile cataract","Other specified diabetes mellitus",NA
"H25","C34",4.33558307245785,0,0,"Senile cataract","Malignant neoplasm of bronchus and lung",NA
"H25","A41",5.46837102912114,0,0,"Senile cataract","Other sepsis",NA
"H25","N18",6.14331560959948,0,0,"Senile cataract","Chronic kidney disease",11
"H25","R32",4.31428040021461,0,0,"Senile cataract","Unspecified urinary incontinence",NA
"H25","J90",5.034680197272,0,0,"Senile cataract","Pleural effusion, NEC",10
"H25","I12",4.88339947316983,3.87523398301655e-307,1.04584814733651e-301,"Senile cataract","Hypertensive renal disease",NA
"H25","I74",4.75489836013927,0,0,"Senile cataract","Arterial embolism and thrombosis",NA
"H25","D63",4.56008134601142,1.30428345640382e-306,3.52000019214263e-301,"Senile cataract","Anaemia in chronic diseases classified elsewhere",10
